  1.9200000,   -10.1979824,     0.6022068,    -0.0469585,    -2.3793960,    -0.2184605,    -1.2490778
  1.9300000,    -6.2873336,     1.4541077,     0.0046676,    -1.6670820,    -0.3650337,    -1.1419239
  1.9400000,    -0.7181910,     2.6894498,     0.0537763,    -0.7755691,    -0.4359573,    -1.1394342
  1.9500000,     6.1872918,     4.2505476,     0.0863652,     0.2508906,    -0.4059040,    -1.2496638
  1.9600000,    13.8686221,     6.0183596,     0.0923300,     1.3550482,    -0.2811613,    -1.4447345
  1.9700000,    21.6101965,     7.8267774,     0.0683184,     2.4762475,    -0.1062941,    -1.6591106
  1.9800000,    28.6524819,     9.4861491,     0.0188791,     3.5603550,     0.0374036,    -1.7959055
  1.9900000,    34.3099073,    10.8119103,    -0.0444490,     4.5679259,     0.0424649,    -1.7408328
  2.0000000,    38.0735793,    11.6531637,    -0.1059349,     5.4788051,    -0.2063558,    -1.3818016
  2.0100000,    39.6806342,    11.9160360,    -0.1496620,     6.2920813,    -0.8089022,    -0.6308603
  2.0200000,    39.1391802,    11.5776435,    -0.1637321,     7.0213120,    -1.8260536,     0.5555203
  2.0300000,    36.7067658,    10.6883101,    -0.1435648,     7.6860091,    -3.2606818,     2.1617869
  2.0400000,    32.8292477,     9.3619108,    -0.0933960,     8.3012889,    -5.0474958,     4.1074113
  2.0500000,    28.0540126,     7.7564211,    -0.0255126,     8.8681300,    -7.0546428,     6.2514588
  2.0600000,    22.9353986,     6.0484814,     0.0426610,     9.3667052,    -9.0977315,     8.4074812
  2.0700000,    17.9502699,     4.4067154,     0.0929486,     9.7547182,   -10.9644832,    10.3667493
  2.0800000,    13.4382289,     2.9685136,     0.1111901,     9.9716734,   -12.4460061,    11.9262977
  2.0900000,     9.5748541,     1.8240519,     0.0911636,     9.9487224,   -13.3692011,    12.9173344
  2.1000000,     6.3790649,     1.0097052,     0.0365970,     9.6224421,   -13.6243890,    13.2294171
  2.1100000,     3.7488252,     0.5110890,    -0.0393431,     8.9498783,   -13.1830043,    12.8264673
  2.1200000,     1.5143109,     0.2741323,    -0.1170714,     7.9216926,   -12.1020137,    11.7520339
  2.1300000,    -0.5047098,     0.2212254,    -0.1754512,     6.5704010,   -10.5142150,    10.1230058
  2.1400000,    -2.4499067,     0.2688252,    -0.1973335,     4.9715130,    -8.6062620,     8.1128654
  2.1500000,    -4.3932275,     0.3430435,    -0.1743631,     3.2367094,    -6.5885809,     5.9272489
  2.1600000,    -6.3280208,     0.3905662,    -0.1097583,     1.4997928,    -4.6628181,     3.7757524
  2.1700000,    -8.1815214,     0.3835460,    -0.0182187,    -0.1023325,    -2.9927884,     1.8444017
  2.1800000,    -9.8431074,     0.3185250,     0.0771939,    -1.4502706,    -1.6840211,     0.2729422
  2.1900000,   -11.1997768,     0.2106834,     0.1505943,    -2.4604773,    -0.7751230,    -0.8598278
  2.2000000,   -12.1695140,     0.0854957,     0.1799656,    -3.0977834,    -0.2417044,    -1.5408694
  2.2100000,   -12.7246240,    -0.0299084,     0.1533566,    -3.3795840,    -0.0110787,    -1.8176863
  2.2200000,   -12.9001789,    -0.1137293,     0.0729398,    -3.3707576,     0.0161164,    -1.7844805
  2.2300000,   -12.7866180,    -0.1536375,    -0.0443049,    -3.1701882,    -0.0576040,    -1.5623506
  2.2400000,   -12.5093147,    -0.1478157,    -0.1697825,    -2.8914165,    -0.1469347,    -1.2769691
  2.2500000,   -12.2007275,    -0.1035030,    -0.2699413,    -2.6411182,    -0.1969642,    -1.0373606
  2.2600000,   -11.9720358,    -0.0341983,    -0.3151206,    -2.4995307,    -0.1870388,    -0.9190091
  2.2700000,   -11.8907641,     0.0431904,    -0.2886764,    -2.5065514,    -0.1254223,    -0.9536546
  2.2800000,   -11.9690628,     0.1102456,    -0.1942451,    -2.6560732,    -0.0369941,    -1.1269654
  2.2900000,   -12.1645761,     0.1475754,    -0.0592511,    -2.8994698,     0.0522508,    -1.3839911
  2.3000000,   -12.3928997,     0.1342601,     0.0665529,    -3.1573157,     0.1295529,    -1.6411197
  2.3100000,   -12.5481815,     0.0470532,     0.1177224,    -3.3368255,     0.2047028,    -1.8023397
  2.3200000,   -12.5269623,    -0.1395578,     0.0240467,    -3.3514368,     0.3118003,    -1.7770744
  2.3300000,   -12.2501187,    -0.4514729,    -0.2760965,    -3.1386560,     0.5028905,    -1.4967521
  2.3400000,   -11.6786739,    -0.9108519,    -0.8224417,    -2.6727755,     0.8349633,    -0.9275985
  2.3500000,   -10.8209729,    -1.5300811,    -1.6222143,    -1.9702341,     1.3534972,    -0.0778072
  2.3600000,    -9.7307689,    -2.3049804,    -2.6444144,    -1.0869537,     2.0766520,     1.0018485
  2.3700000,    -8.4976634,    -3.2089886,    -3.8203798,    -0.1086120,     2.9841734,     2.2238964
  2.3800000,    -7.2326433,    -4.1902369,    -5.0508531,     0.8638582,     4.0140668,     3.4755200
  2.3900000,    -6.0519844,    -5.1730841,    -6.2185607,     1.7304647,     5.0683696,     4.6335945
  2.4000000,    -5.0625023,    -6.0648592,    -7.2042787,     2.4068876,     6.0272924,     5.5811264
  2.4100000,    -4.3502532,    -6.7674066,    -7.9037010,     2.8351635,     6.7690855,     6.2226712
